"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"3432",-8.56342901498321e-08,1.95630853490799e-07,-4.04733285089746e-07,7.23457549504388e-07,3.54422786351622e-06,2.06455711293643e-05,2.49708252162574e-05,2.20012301580961e-05,8.26539716748557e-06,-2.08303416083481e-06,-8.25117156229421e-07,-7.0235604350655e-07
"3433",-1.24998699768228e-06,-1.52623888369308e-06,-2.24208773591635e-06,-1.83202023960856e-08,-1.47498707775044e-05,-2.67115746699484e-05,-3.51991814603158e-05,-3.52653254360181e-05,-2.36479937956578e-05,-9.57116350337401e-06,-3.78720548844644e-06,-2.51688221700492e-06
"3434",-2.28614120215407e-06,-3.29521241987369e-06,-4.05889846335476e-06,-1.73745955362819e-06,-3.29887637428295e-05,-6.94036615641802e-05,-8.58175700634937e-05,-8.03935915157777e-05,-4.92842542231242e-05,-1.62447613656759e-05,-6.98918930199396e-06,-4.28109679739001e-06
"3435",-8.62861406646774e-07,-1.51332495811462e-06,-3.78160469117722e-07,-2.80108060218785e-06,-1.27628284363315e-05,-4.63002349283209e-05,-6.18501179112698e-05,-5.87195422179842e-05,-2.90400644519122e-05,3.3391012400217e-08,1.14114382144995e-06,1.73183292579866e-07
"3436",-1.34236126319574e-06,-2.18645871967917e-06,-2.2751245394336e-06,-1.90214645297752e-06,-2.05700395059036e-05,-4.56343266333953e-05,-5.67497175886884e-05,-5.30540450758565e-05,-3.12638996590656e-05,-8.54544174432524e-06,-3.18723158040662e-06,-2.12013156992218e-06
"3437",1.76247068718617e-06,4.16938823347518e-06,3.48202897080814e-06,4.32116237812289e-06,6.09598751960689e-05,0.000167195066695861,0.000194474323546463,0.000162983133558855,8.28507970956957e-05,1.58383264534332e-05,8.8089605124055e-06,3.58180229476999e-06
"3438",-1.31342702486586e-06,-2.27399202528753e-06,-2.42989906392604e-06,-1.87180309960598e-06,-2.44436321800434e-05,-5.62605482852336e-05,-6.67125785236754e-05,-5.91832955717857e-05,-3.38441529729969e-05,-9.42936345777593e-06,-4.41155447882198e-06,-2.41418593256388e-06
"3439",4.07808221231715e-07,1.95696083751491e-06,1.01841317408666e-06,2.10585042864102e-06,3.73895485729689e-05,0.000113575777837862,0.000130086304252577,0.00010498863236877,4.92374076956591e-05,6.11613738740595e-06,4.38465090903569e-06,1.09380765577877e-06
"3440",-4.48486446922432e-07,-2.03895301669416e-07,-9.93124651416157e-07,1.21427046205431e-06,-7.56245692664163e-07,8.00215786324098e-06,9.25033690625981e-06,6.13487849530317e-06,-3.45899372417941e-07,-4.26955768258467e-06,-2.08514007716662e-06,-1.31354798208565e-06
"3441",-1.53738416747367e-06,-2.3155157369272e-06,-3.26319465639295e-06,-1.08512634966213e-06,-2.37071891879279e-05,-4.34282754952509e-05,-4.81977959630368e-05,-4.23580407217996e-05,-2.79450624880344e-05,-1.25665192461842e-05,-6.76579981147854e-06,-3.5923589420192e-06
"3442",2.02639532618873e-07,-4.9280094447999e-07,-8.38743772862904e-07,9.79239220169354e-07,-2.02617251617134e-05,-4.7962334069227e-05,-5.94630596842097e-05,-4.97159849095611e-05,-2.64534981030984e-05,-9.65304001972111e-06,-2.25231401915629e-06,-1.07594440141092e-06
"3443",9.3775588308636e-08,-4.24009413904379e-07,-5.51567701793874e-07,1.41836115294729e-07,-1.36841999627791e-05,-3.32034420831394e-05,-4.0749950555497e-05,-3.39771438604428e-05,-1.78110428842497e-05,-5.91011649537938e-06,-1.39209892074186e-06,-6.38801586516968e-07
"3444",-1.09080777007961e-06,-1.34364662080935e-06,-1.86795731699742e-06,-4.73597463098174e-07,-1.04159190235565e-05,-1.62323428542223e-05,-2.28502279031821e-05,-2.48499839552727e-05,-1.77425702249808e-05,-7.36093462787313e-06,-2.56357905575879e-06,-1.93599260013031e-06
"3445",-8.58457402473792e-08,5.39556864784155e-07,3.97439468542957e-07,6.12880385415234e-07,1.68427466035583e-05,4.91844555604715e-05,5.31760243783725e-05,3.95901157911269e-05,1.7889125102327e-05,3.37275189866869e-06,2.9429806990057e-06,6.66802034032826e-07
"3446",3.96492459359337e-07,8.42645985752995e-07,1.24971894045157e-07,1.25302568048335e-06,5.95527019824955e-06,2.34940713173512e-05,2.78925265102144e-05,2.46631783588099e-05,1.11237633334349e-05,-1.6588614430172e-06,-1.83960023272173e-07,-1.64973358792291e-07
"3447",-1.41945011990378e-06,-2.10264130882038e-06,-2.67727401184686e-06,-8.28053887941799e-07,-2.30297600250178e-05,-4.93381092722294e-05,-5.965116967164e-05,-5.43560624196667e-05,-3.28569263039438e-05,-1.11529688439859e-05,-5.14966731580232e-06,-2.9199586633061e-06
"3448",-7.35127297684957e-09,-1.64446175931399e-07,-9.75387635446925e-07,-6.15396612479837e-08,-3.54617107751192e-06,4.8678876336986e-06,1.48627850092306e-05,1.89631788928417e-05,7.86985345493456e-06,-3.6670410259645e-06,-3.58099885539966e-06,-1.32578356050169e-06
"3449",-1.12767997045328e-06,-1.03075975590644e-06,-1.56904005334044e-06,1.01430356206075e-07,-3.28047712160974e-06,2.27096648918745e-06,-4.52004215651234e-06,-1.25159745892978e-05,-1.22014579333986e-05,-5.86722725075585e-06,-1.07572271746098e-06,-1.59178995646023e-06
"3450",-8.59853014887251e-07,-6.4302893157733e-07,-1.08893901296385e-06,8.35219228043987e-07,-6.06299627147151e-06,-1.35725218487321e-05,-2.2939254570741e-05,-2.64531929727085e-05,-1.69195160101876e-05,-5.28015193770186e-06,-1.28248343779422e-06,-1.27945804739093e-06
"3451",-1.34510485195645e-06,-2.13953434343763e-06,-2.60336566016967e-06,-1.52989692315367e-06,-2.13324267282683e-05,-4.32818382446177e-05,-5.04190668096737e-05,-4.51535911631595e-05,-2.78839477104318e-05,-9.87478179634252e-06,-4.85797191345783e-06,-2.7247749604745e-06
"3452",-8.3869693617394e-07,-1.04889881420041e-06,-1.57357422860925e-06,-3.04814590924615e-07,-1.2233881831634e-05,-2.22073211463701e-05,-2.91329528085069e-05,-2.74571589240383e-05,-1.83317837240488e-05,-7.59814186854489e-06,-2.83200861982399e-06,-1.88527320360762e-06
"3453",-3.96973444456591e-07,4.25679125182873e-07,-8.97463499053796e-07,2.16012513712201e-06,1.26914506310894e-05,5.11620468241839e-05,5.81652870713676e-05,4.4572498415529e-05,1.67812495044048e-05,-3.20639975358049e-06,-8.8875477267768e-07,-1.19629590462444e-06
"3454",-1.61840179979805e-06,-2.20399347647957e-06,-3.00213410767592e-06,-8.39051998215975e-07,-2.12036732311126e-05,-3.88748454724493e-05,-4.8319702270367e-05,-4.61426866844918e-05,-3.05290558750982e-05,-1.22125311193954e-05,-5.20778011417125e-06,-3.28015741815921e-06
"3455",-1.26414346936985e-06,-1.23357075675244e-06,-2.15315261876805e-06,3.32947983811738e-07,-6.48793687367463e-06,-7.1067913190297e-07,-5.83354264664509e-06,-1.24371825901764e-05,-1.33870212046442e-05,-8.44255670885161e-06,-2.78975259510257e-06,-2.35729105557026e-06
"3456",-3.85285736384048e-07,5.14264111179518e-08,-5.85154646823886e-07,1.15818397796351e-06,5.33314330438807e-06,2.30576900454447e-05,2.33143120704041e-05,1.5319492436921e-05,3.98748887056274e-06,-2.4557021191027e-06,-1.93556152640899e-07,-7.37372008584811e-07
"3457",-1.88893709105453e-07,-2.80714354889005e-07,-2.88510524320117e-07,-2.83957259213986e-07,-2.09056545698903e-06,-4.32133401334812e-06,-5.80646376442798e-06,-5.90351764171881e-06,-3.66166818602742e-06,-9.89258381256585e-07,-2.79364163277304e-07,-2.4873368069361e-07
"3458",3.34642547757492e-07,5.06720136067031e-07,4.92077067346558e-07,-1.65555333274718e-07,3.7508042697388e-06,8.13764734291376e-06,1.07806968284118e-05,1.08727660378162e-05,6.59774741927624e-06,1.60555760450018e-06,4.64958303768808e-07,4.16767499244583e-07
"3459",1.77310938729479e-06,3.81213237211367e-06,3.24899693980108e-06,3.65100848077482e-06,5.01096816465631e-05,0.000138372638624483,0.000161918790492859,0.000139025116063572,7.1131199108401e-05,1.3249336777978e-05,7.38412367715994e-06,3.13792494424061e-06
"3460",9.56672920006491e-08,1.15784604928909e-07,1.15784604928909e-07,8.35488658589775e-08,3.98743379711551e-08,5.29889001750422e-07,8.51806170084091e-07,1.70729282260578e-06,9.58472417019703e-07,5.56724695849824e-08,6.09118686294966e-08,5.55126006244131e-08
"3461",2.21948732302472e-06,3.77613813829603e-06,3.53494409757784e-06,2.55192577163109e-06,3.15828836762063e-05,7.21181525877419e-05,8.76405892832742e-05,8.15418529096411e-05,4.7478749067907e-05,1.11901376059169e-05,4.88448306301722e-06,3.16039584941363e-06
"3462",6.69310730484756e-09,5.5715789501453e-07,3.6768721999247e-07,5.35460786043413e-07,1.56492431156319e-05,4.6050446211916e-05,5.38665038320625e-05,4.36011933114519e-05,2.08075119484391e-05,3.86528425673673e-06,1.85336097278748e-06,5.09806267757203e-07
"3463",1.79573069789365e-06,2.44674334102088e-06,2.34558386270142e-06,1.08994166905761e-06,1.74102770997697e-05,4.54199151211505e-05,5.54644987646659e-05,5.41996491793901e-05,3.08257182583546e-05,5.51615934436125e-06,3.56209170534146e-06,2.13800662241502e-06
"3464",3.87881489623774e-08,5.66402510412085e-08,5.38682867157904e-08,-3.7641442484724e-08,3.81795120208712e-07,8.28698101559506e-07,1.11179210896537e-06,1.14787246660052e-06,6.99949984982067e-07,1.59547876731514e-07,4.44892803297523e-08,4.32628429271507e-08
"3465",5.16046290217971e-07,8.5565991217266e-07,1.2558634320967e-06,2.86807067618704e-07,1.05943684169839e-05,2.05573917595022e-05,2.23775404773991e-05,1.85318792310811e-05,1.16594649549806e-05,5.30975401970196e-06,2.95287420749847e-06,1.45712267840615e-06
"3466",5.70643577093172e-07,9.89419370487835e-07,9.13731445268283e-07,2.68583457581013e-07,9.21509690670967e-06,2.21109708537596e-05,2.71215870601309e-05,2.49798754002858e-05,1.41124736617708e-05,3.152683195511e-06,1.25450621242331e-06,8.03721388964034e-07
"3467",2.78571563491585e-06,3.4776416506224e-06,3.50199392256418e-06,1.46311492569714e-06,2.73482345939858e-05,6.74432477570122e-05,9.48805661805915e-05,9.80124009950002e-05,5.81637455259312e-05,1.26809185849497e-05,3.44819134596944e-06,3.33150113681857e-06
"3468",1.21110950707557e-06,1.97959863107493e-06,1.88200313701428e-06,3.25237463626727e-07,1.5710155258675e-05,3.4758786504866e-05,4.38285335389246e-05,4.22799117865132e-05,2.50958695791184e-05,6.03650545021878e-06,2.09074259070481e-06,1.59282052146156e-06
"3469",2.45491907761491e-06,3.33968179871619e-06,3.26145097021736e-06,1.29896078315396e-06,1.7843041829589e-05,3.54963484502172e-05,4.45509368115322e-05,4.71540437200602e-05,3.07271930663702e-05,6.90338994132806e-06,3.63328928871141e-06,2.80250655422535e-06
"3470",-4.34796316561192e-07,-7.64522962020148e-07,-7.09939431308378e-07,-7.39697023486315e-07,-6.34304430921519e-06,-1.43845975241138e-05,-1.73135468980383e-05,-1.59963612638953e-05,-9.31363417099968e-06,-2.19114986701214e-06,-9.82174428677748e-07,-6.21514670530949e-07
"3471",-1.37575805103777e-06,-2.52072946874454e-06,-2.24280240164027e-06,-2.361453169334e-06,-2.77013476264507e-05,-7.13962687452727e-05,-8.31995839811482e-05,-7.17009992674188e-05,-3.84762249658291e-05,-7.68896393276466e-06,-4.49384940677105e-06,-2.19863171717618e-06
"3472",1.32012595188999e-06,1.98947290618301e-06,1.88981178382989e-06,1.18867974498487e-06,2.02316552320857e-05,5.43228413849876e-05,7.00346804644336e-05,6.69674846425215e-05,3.68661451675694e-05,7.4718951300639e-06,2.62164065067044e-06,1.7685138531142e-06
"3473",1.25801389564977e-06,1.81086317986016e-06,1.71666997334407e-06,1.18457229948339e-06,1.26074445490844e-05,2.92317010389031e-05,3.47634423480719e-05,3.29796674503614e-05,1.95945548589234e-05,3.96369671214766e-06,2.5061926795883e-06,1.55985501255657e-06
"3474",4.59804711893111e-07,5.88554922240036e-07,6.03533768597147e-07,3.07060225693921e-07,4.08041260674368e-06,8.88588739363051e-06,1.35314992216891e-05,1.48369907761227e-05,9.25718453210006e-06,2.29652459143272e-06,4.0376902796366e-07,5.52241755694153e-07
"3475",1.13718819895191e-07,2.2749631001843e-07,2.07751182431688e-07,2.60953655958389e-07,2.4980327081083e-06,6.15767610996158e-06,7.27256724433345e-06,6.35535394222938e-06,3.46698545454568e-06,7.77910896556256e-07,3.59365330707846e-07,1.92575620093223e-07
"3476",1.15898998055606e-07,2.44813519412751e-07,1.99099086254673e-07,3.08926667496753e-07,2.73892300282423e-06,7.12956636574196e-06,8.48552444516981e-06,7.41231519059572e-06,3.92812421727893e-06,7.36077338073937e-07,3.27732334490494e-07,1.73298452523984e-07
"3477",2.53160012099339e-06,5.75255013954886e-06,4.86806123374362e-06,5.55582719857737e-06,7.98892666570172e-05,0.000216322285342111,0.000252541623318075,0.000213263480548914,0.000109548753592698,2.13677158676094e-05,1.15104416702395e-05,4.91163376774773e-06
"3478",2.92236813033392e-06,3.85246017203712e-06,3.88583086866591e-06,5.05227880367577e-07,2.84802819047062e-05,6.46588360201495e-05,9.33266948256734e-05,9.87041834305884e-05,6.01093116777796e-05,1.42540948923491e-05,3.01777335174839e-06,3.48304644555294e-06
"3479",-3.27295300490797e-07,-4.18949256316186e-07,-4.91693890756666e-07,-1.63520910428807e-07,-3.39081130394895e-06,-6.93077639977389e-06,-9.76050761432921e-06,-1.02059921389646e-05,-6.47064318516176e-06,-1.94890047616887e-06,-5.73472809628844e-07,-4.94670313004531e-07
"3480",5.16302968849632e-07,6.33700841832601e-07,5.68494723417906e-07,2.58136352484044e-07,5.27204972122301e-06,1.4463494112064e-05,2.17148993321172e-05,2.28590902728126e-05,1.31618627219041e-05,2.43618170110159e-06,2.03697276048772e-07,5.00062409676713e-07
"3481",-3.45557305473878e-07,-3.96533924414565e-07,-4.25010357908451e-07,-2.21749679007641e-07,-2.47161036108006e-06,-4.88745508950424e-06,-7.87807150195494e-06,-9.10329808667916e-06,-5.90772243858407e-06,-1.57946770514478e-06,-2.67777956266912e-07,-4.11540250424892e-07
"3482",-1.09937844520703e-06,-1.27919246623747e-06,-1.35610002094908e-06,-4.12272823895115e-07,-1.0681434822532e-05,-2.58272366204697e-05,-3.79604319252383e-05,-3.99124260951962e-05,-2.39524401031776e-05,-5.63343509188694e-06,-1.17469582896308e-06,-1.35688193792344e-06
"3483",-3.74633046611749e-06,-4.33657337416453e-06,-4.52512329398914e-06,-1.20042977379587e-06,-3.15182463360082e-05,-7.43983399185534e-05,-0.000115047207629898,-0.000125946960999638,-7.71098297183394e-05,-1.78026416078067e-05,-2.90347932964099e-06,-4.26888472870399e-06
"3484",-2.52497981974903e-06,-2.62444744951993e-06,-2.82067606564883e-06,-1.16108439416645e-06,-1.10822669444791e-05,-2.15087867093543e-05,-3.9892754389466e-05,-5.16282249356853e-05,-3.49224058242341e-05,-8.09123915772539e-06,-1.53272059063542e-06,-2.58157898065063e-06
"3485",-2.16176217779303e-06,-2.31498697518e-06,-3.12094136002483e-06,5.09711976027252e-07,-1.77372506626066e-05,-3.2097225754282e-05,-5.23714069705414e-05,-5.98967530856176e-05,-4.02662616133469e-05,-1.35461685508665e-05,-3.14263485113255e-06,-3.27928974136728e-06
"3486",-4.97189414823368e-06,-5.50950619090986e-06,-6.24280174338723e-06,-5.24187235885529e-07,-4.06150259339028e-05,-9.16608913880735e-05,-0.000145326887151267,-0.000161936257830883,-0.000101095248753227,-2.57959149318591e-05,-4.59904375391649e-06,-6.14340313271837e-06
"3487",-3.27427014445076e-06,-3.40793678477149e-06,-4.38789700842467e-06,1.40973373595308e-06,-3.11222070740264e-05,-6.8800236194456e-05,-0.000115348791872469,-0.000129288442817905,-8.0809755458219e-05,-2.31576642794183e-05,-2.77925669623458e-06,-4.57900116639154e-06
"3488",-3.48597554832994e-06,-3.322472399473e-06,-2.64123614506955e-06,1.78850968496325e-07,-1.61922467494381e-05,-5.16671019056641e-05,-0.000104201625526497,-0.000127824997869689,-7.64416045146517e-05,-1.12694095120793e-05,3.85225525765861e-06,-1.89237935447782e-06
"3489",-3.72385459084755e-06,-4.44779889334188e-06,-6.53288545738008e-06,2.08655448514416e-07,-3.97948176545498e-05,-6.83315648662839e-05,-9.20258777381577e-05,-9.48940125761454e-05,-6.55568255391589e-05,-2.70587292415549e-05,-1.06219811313323e-05,-7.24718220915663e-06
"3490",-8.29707250696083e-07,-2.9823444036021e-07,-1.6968372484786e-06,1.61420981878928e-06,1.97162681004828e-08,2.01456602010116e-05,1.84660023956456e-05,9.65425414774667e-06,-2.75179038796925e-06,-8.5995508024066e-06,-2.53753808869178e-06,-2.25853094693903e-06
"3491",-2.37780623233176e-06,-2.28520000171022e-06,-2.97930997804004e-06,3.90059632402576e-07,-1.30087013200024e-05,-2.25219638899585e-05,-4.50673935789421e-05,-5.79517700532323e-05,-3.97818668582351e-05,-1.21878570565198e-05,-1.8916802200553e-06,-3.02308787457324e-06
"3492",-3.58116805928333e-06,-3.889241353857e-06,-5.67458180491929e-06,1.72971824517533e-07,-2.95281796971435e-05,-4.74126590435092e-05,-7.23160082247913e-05,-8.25710386183587e-05,-5.84689957239252e-05,-2.31738297874677e-05,-7.64214136853866e-06,-6.16708455772493e-06
"3493",-1.82818094794572e-06,-1.53748905865155e-06,-2.75885007832864e-06,1.12433578130425e-06,-7.50647220635548e-06,-5.70485626892152e-07,-1.29724981242483e-05,-2.51616185998358e-05,-2.30070682413246e-05,-1.18627076933077e-05,-2.77873607621636e-06,-3.0723351312552e-06
"3494",-6.35648734948856e-07,-2.71538425618627e-07,-6.48818836000766e-07,1.06039792614093e-06,-9.76433485233577e-07,-1.12405121235018e-06,-8.40571936117637e-06,-1.39511228557194e-05,-1.00388247564407e-05,-3.33829802651372e-06,-2.64767455846269e-07,-7.86248548831006e-07
"3495",-3.6187793091389e-06,-3.74494612090659e-06,-4.53195445507002e-06,-8.49265423587521e-09,-2.28686249221814e-05,-4.41669151478383e-05,-8.00522180131647e-05,-9.75081644910211e-05,-6.46268910959455e-05,-1.82928786949588e-05,-2.69028303025384e-06,-4.43516807178383e-06
"3496",-1.67083594608381e-06,-1.71175221749503e-06,-2.02293482780646e-06,4.83362514563837e-07,-1.39918590488208e-05,-3.1928121147325e-05,-5.55857783316239e-05,-6.32623317732064e-05,-3.95119326730689e-05,-1.02690832639176e-05,-7.29279127749629e-07,-2.03075655696217e-06
"3497",-1.92925012846322e-06,-1.25829258876982e-06,-2.87636530449007e-06,1.93126464903544e-06,1.27592458980835e-07,2.3479328918597e-05,1.83321504726441e-05,2.03815965860572e-06,-1.01198281775941e-05,-1.04885258853178e-05,-3.42588939586503e-06,-3.34351939566261e-06
"3498",-4.78479915731265e-06,-5.49381401238567e-06,-7.50281025170933e-06,-2.17866508998109e-07,-4.07062303912485e-05,-6.87585391409365e-05,-0.000102567000794329,-0.000115267614751717,-7.97581425442637e-05,-2.96004116078238e-05,-9.51134446472904e-06,-7.84250445423433e-06
"3499",-2.643097161265e-06,-3.56860453001843e-06,-4.57409883430656e-06,-1.29725848206526e-06,-3.53027978566956e-05,-7.33723326168272e-05,-9.28733808311925e-05,-8.89769486777458e-05,-5.53488536541411e-05,-1.86064228631778e-05,-7.75880014900626e-06,-4.91604844166298e-06
"3500",-2.04003773862433e-06,-2.73289354116363e-06,-3.49460852062824e-06,-6.53890737911489e-07,-2.83697388428701e-05,-6.10377564756444e-05,-7.83250345460228e-05,-7.50173898281459e-05,-4.5917789467431e-05,-1.48617410261422e-05,-5.91253037575401e-06,-3.79272020153297e-06
"3501",1.47566498153269e-06,2.04688408079183e-06,2.26574623932029e-06,2.14569124886429e-06,1.40419895234793e-05,2.7276115071837e-05,3.01895200535787e-05,2.82299283133136e-05,1.85131402065715e-05,5.70286766132511e-06,3.89296744962789e-06,2.24670591219599e-06
"3502",1.03265792640831e-06,1.39768214869223e-06,1.74450263008684e-06,7.73492277610854e-07,1.16361272560935e-05,2.16096695881297e-05,2.81095602886857e-05,2.83642475448163e-05,1.86147612197619e-05,6.65405694016906e-06,2.51318677621646e-06,1.79990110903477e-06
"3503",4.90841053571532e-07,1.42152143338003e-06,9.56927923484933e-07,1.58823192223007e-06,2.08576778317184e-05,6.08558285125261e-05,7.00730907164804e-05,5.82596527859986e-05,2.83373697614161e-05,3.99906046135147e-06,2.5952046917626e-06,8.50582954516549e-07
"3504",1.48227333931437e-07,2.03054429865904e-07,-3.0091600173639e-07,-2.21397601364232e-07,-6.65024379953241e-07,5.0146749395738e-06,1.01878780342583e-05,1.22261456440849e-05,5.51381696173934e-06,-1.90076720389204e-06,-1.70078138948869e-06,-5.86482570059959e-07
"3505",3.42974794068522e-07,3.42619283912254e-07,2.68726817783322e-07,-9.05252582202445e-08,1.74447597818188e-06,5.28692366833899e-06,1.05892442992705e-05,1.29230360338392e-05,7.77079510536988e-06,1.2070956089816e-06,-3.76209139331689e-07,2.07197222514228e-07
"3506",-1.57319772875921e-06,-2.18016532185969e-06,-3.33199612242332e-06,-4.57866096852491e-07,-2.32957143932301e-05,-3.94841002871719e-05,-4.62159098096361e-05,-4.19337772380327e-05,-2.90900495808646e-05,-1.41110156957447e-05,-6.67719092277951e-06,-3.82824106412121e-06
"3507",-1.6348822082198e-06,-1.93846228177422e-06,-3.2861134251622e-06,1.63979032575371e-07,-1.88034308716712e-05,-2.86856008934989e-05,-3.55884851669009e-05,-3.57396677640517e-05,-2.64048572129698e-05,-1.37741223825528e-05,-6.27894553263772e-06,-3.77648009167126e-06
"3508",-2.71366548298426e-06,-3.51397595521491e-06,-4.75985994473882e-06,-9.38116376245858e-07,-3.23948163053153e-05,-6.18083475924408e-05,-7.93824458479363e-05,-7.85627426012394e-05,-5.12307694029192e-05,-1.91421188398562e-05,-7.91038220076462e-06,-5.15213187934914e-06
"3509",-1.10769050776653e-06,-1.02557442101961e-06,-1.55008186252147e-06,5.74815784693443e-07,-6.96466081626136e-06,-1.02306038986865e-05,-1.99878715985775e-05,-2.52562540435062e-05,-1.82201650158768e-05,-6.8247712074717e-06,-1.53433567408486e-06,-1.70872072442535e-06
"3510",-1.93011459226485e-06,-2.93871925999047e-06,-3.61252883839293e-06,-1.75017388577166e-06,-3.32598079047674e-05,-7.01469897885672e-05,-8.52429293804552e-05,-7.62955642520938e-05,-4.63293602559936e-05,-1.56122149005207e-05,-6.78648160793917e-06,-4.0026504053303e-06
"3511",3.8696378446749e-06,3.95363757478016e-06,5.04228955284933e-06,-6.12258666064828e-07,2.85734992606031e-05,5.80651657609041e-05,9.8113212216441e-05,0.000113906272318669,7.42243065950355e-05,2.17840316700189e-05,4.20402536614816e-06,5.25209508737671e-06
"3512",8.14924886175446e-07,7.9297213958021e-07,6.25630596406225e-07,-2.03038494832624e-08,3.57008296016046e-06,1.18267187542396e-05,2.44280949215722e-05,3.05535586868202e-05,1.82299803975908e-05,2.68281963980175e-06,-9.66833932093385e-07,4.3330568969985e-07
"3513",-1.97359007873252e-06,-3.21584003251092e-06,-3.86447134252115e-06,-2.94682973869485e-06,-2.95356458062688e-05,-5.59206305532659e-05,-6.44763612898173e-05,-5.80710761585238e-05,-3.70673111211337e-05,-1.39475125804464e-05,-6.59663618511283e-06,-3.78759781974112e-06
"3514",-7.70576130444178e-07,-7.62438325406402e-07,-1.44522279657993e-06,1.72325477448322e-07,-2.41261955064753e-06,7.05963773859142e-06,7.48994384739867e-06,3.06774224340901e-06,-3.10243223285546e-06,-4.88188826976892e-06,-2.00390552507107e-06,-1.51560301540531e-06
"3515",2.85507822868894e-07,8.97440919703339e-08,-6.63275409047903e-07,4.9008416825545e-07,-9.17623125105483e-06,-1.30223730523899e-05,-1.70277392930911e-05,-1.36519287252645e-05,-9.35423199532216e-06,-7.83586504492278e-06,-1.75180076535021e-06,-9.78742454613278e-07
"3516",-5.2585444829989e-07,-1.67653150401224e-06,-1.99317373275597e-06,2.80994999377003e-07,-3.50526175070457e-05,-8.53804267995607e-05,-0.000111426681447741,-0.000100162503242272,-5.47786692542085e-05,-1.63922637891068e-05,-3.09453699725789e-06,-2.0974553274488e-06
"3517",-2.55259120948251e-06,-3.35284346110317e-06,-3.92818643653474e-06,-1.47629264811809e-06,-2.77863922779743e-05,-5.70600557141921e-05,-7.84144433690591e-05,-8.05465866208184e-05,-5.07385811791372e-05,-1.53487819754389e-05,-4.77750026583356e-06,-3.86892828757163e-06
"3518",-1.5605977140604e-06,-2.2838585091053e-06,-3.07948241217178e-06,-1.31045712714799e-06,-2.22274548821851e-05,-4.07547246085557e-05,-4.84093103582172e-05,-4.4808049036645e-05,-2.94368198325731e-05,-1.21316939340829e-05,-5.54499805239996e-06,-3.25820618431704e-06
"3519",9.59666938453023e-07,1.18237827800825e-06,4.04871211851379e-07,1.09406618315492e-06,6.53730327149988e-06,2.65977267476243e-05,4.44449354568135e-05,4.925215747515e-05,2.64413769451968e-05,1.0682975085158e-06,-2.27299435278589e-06,-1.38516202886309e-07
"3520",-1.40631010402225e-06,-2.6016940221842e-06,-2.73571999606527e-06,-2.22044443172961e-06,-3.06995979824901e-05,-7.30880283470649e-05,-8.55857638949475e-05,-7.41775579346949e-05,-4.1303328338691e-05,-1.11399279252385e-05,-5.47687832850953e-06,-2.79320245064561e-06
"3521",9.54438689397322e-07,1.59808976165093e-06,2.40278709580737e-06,9.9201697409759e-07,1.80603811145792e-05,3.1059387620303e-05,3.10103322454109e-05,2.42199101457776e-05,1.67199932680352e-05,9.34901814048298e-06,5.70540555774816e-06,2.7683111200814e-06
"3522",-4.84281308809498e-07,-3.30907034266496e-07,-5.67772446152021e-07,1.32093414024804e-07,3.76136704842851e-07,4.42438911795054e-06,2.77632620085533e-06,-1.08215793270094e-06,-2.73299607734051e-06,-1.6273958280443e-06,-4.69192877092099e-07,-6.15477055319165e-07
"3523",-7.04848967216546e-08,-1.9752854586515e-07,7.32907741725419e-08,-6.01680684375835e-07,-1.49135684947334e-06,-6.63440292515863e-06,-8.86847193650769e-06,-8.33831802531514e-06,-3.7366935294868e-06,5.71816244539734e-07,5.21050328525287e-07,2.06646713358531e-07
"3524",-3.19812844396119e-07,-4.56829393680367e-07,-8.74175061636083e-07,2.30143838442097e-08,-6.40614357626526e-06,-1.02927602760099e-05,-1.10513358300236e-05,-9.12109848298023e-06,-6.53886055889798e-06,-4.10568477501932e-06,-2.07644372343964e-06,-1.06703615935044e-06
"3525",-4.60674315202575e-07,-3.32220587082097e-07,-9.39956454585051e-07,3.1134876184623e-07,1.61305651162275e-07,1.10901060894382e-05,1.25040532964823e-05,8.40909142155661e-06,7.5703877391251e-07,-3.50625198779612e-06,-1.38430030591369e-06,-1.08901860593269e-06
"3526",-1.57354910694073e-07,5.63544030541068e-08,-3.35848682531006e-07,6.54069545212367e-07,2.40119530487118e-06,1.15962595272061e-05,1.30395987845569e-05,9.82272900470994e-06,3.22591112922912e-06,-1.33835696498912e-06,-4.4122891020749e-07,-4.34582798115108e-07
"3527",-6.4505528523823e-07,-7.08689724809326e-07,-9.83249158638586e-07,2.13716126079321e-08,-5.45136162893095e-06,-9.50952082489147e-06,-1.46496513448401e-05,-1.6502731280092e-05,-1.12763379030165e-05,-4.09136175750525e-06,-1.21130645351138e-06,-1.04465815191923e-06
"3528",-6.59254947891973e-07,-8.48792334206589e-07,-1.2895830448708e-06,-2.08846692664504e-07,-8.21278684387436e-06,-1.3585306166741e-05,-1.66065377300624e-05,-1.60390927262485e-05,-1.12635796971455e-05,-5.29273363434335e-06,-2.36609744026212e-06,-1.44333769632661e-06
